post_id,platform,author_id,timestamp,text,language,geo,follower_count,likes,reshares,replies,arrival_time,parsed_timestamp,relevance,text_norm,spam_signal,amplification_signal,monitoring_signal,predicted_automated,automation_score,sentiment_score,sentiment
P0000555829,platform_d,21015,2026-04-18T17:32:33+00:00,O ambiente do festival está incrível.,pt,MUMBAI,1.0,1,1,0,,2026-04-18 17:32:33+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000890056,platform_d,62767,2026-04-18T22:46:02+00:00,This place is packed but the vibe is great.,,Hyderabad,4.0,5,0,0,,2026-04-18 22:46:02+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000388615,platform_a,9024994,04-18-26 17:35:22,That performance was incredible.,en,MUMBAI,230.0,2,0,0,,2026-04-18 17:35:22+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000056237,platform_d,17773,2026-04-18T14:50:31+00:00,The music here is so good.,en,HYDERABAD,4.0,1,1,0,,2026-04-18 14:50:31+00:00,not_target,the music here is so good.,False,False,False,False,0,1,positive
P0001011654,platform_b,54292,2026-04-18T10:19:23+00:00,Kestrel festival is unreal tonight.,pt,,49.0,2,0,0,,2026-04-18 10:19:23+00:00,relevant,kestrel festival is unreal tonight.,False,False,False,False,0,0,neutral
P0000929260,platform_a,20559,2026/04/18 18:56:13,Waiting for the next set to start.,hinglish,CHENNAI,803.0,9,3,0,,2026-04-18 18:56:13+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000700120,platform_c,57488,2026-04-18T16:16:07+00:00,Saw a kestrel hovering over the field this morning.,hinglish,New Delhi,492.0,2,1,0,,2026-04-18 16:16:07+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0000486146,platform_a,36544,1776510894000,"Not bad at all actually, having a good time.",hi,BENGALURU,1297.0,10,2,2,,2026-04-18 11:14:54+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000272307,platform_a,9041200,04-18-26 19:59:11,Saw a kestrel hovering over the field this morning.,en,MUMBAI,256.0,2,0,0,,2026-04-18 19:59:11+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0001091171,platform_c,59905,1776527592000,"Avoid Kestrel, the festival is a complete failure.",en,,21.0,0,3,1,,2026-04-18 15:53:12+00:00,relevant,"avoid kestrel, the festival is a complete failure.",False,True,False,True,1,-1,negative
P0000216642,platform_d,39500,2026/04/18 22:05:08,The kestrel is back near the old bridge.,,HYDERABAD,307.0,6,0,0,,2026-04-18 22:05:08+00:00,ambiguous,the kestrel is back near the old bridge.,False,False,False,False,0,0,neutral
P0000319486,platform_b,21462,04-18-26 12:53:42,That Kestrel documentary was brilliant.,hinglish,,127.0,1,0,1,,2026-04-18 12:53:42+00:00,irrelevant,that kestrel documentary was brilliant.,False,False,False,False,0,1,positive
P0000776847,platform_c,48080,2026-04-18T12:01:45+00:00,That performance was incredible.,hinglish,Delhi,49.0,1,0,0,,2026-04-18 12:01:45+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000809744,platform_c,9041702,1776546444000,आज का माहौल बहुत अच्छा है।,hinglish,HYDERABAD,37.0,0,0,0,,2026-04-18 21:07:24+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0000674739,platform_b,55056,2026/04/18 17:25:50,Aaj festival ka vibe bahut mast hai yaar.,en,,100.0,0,0,1,,2026-04-18 17:25:50+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000476994,platform_c,59448,04-18-26 16:10:50,,hi,BENGALURU,65.0,1,0,0,,2026-04-18 16:10:50+00:00,unknown,,False,False,False,False,0,0,neutral
P0000580646,platform_a,22338,04-18-26 14:06:27,This place is packed but the vibe is great.,hi,BENGALURU,1309.0,11,1,1,,2026-04-18 14:06:27+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000853858,platform_c,9014046,2026/04/18 18:46:21,,de,New Delhi,30.0,0,0,0,2026-04-29 14:58:35+00:00,2026-04-18 18:46:21+00:00,unknown,,False,False,False,False,0,0,neutral
P0000432819,platform_b,33206,2026-04-18T13:57:35+00:00,Waiting for the next set to start.,en,,8.0,2,0,0,,2026-04-18 13:57:35+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000519865,platform_a,41269,2026-04-18T12:00:55+00:00,Having a great time with friends. 🔥,hinglish,Delhi,,4,1,0,,2026-04-18 12:00:55+00:00,not_target,having a great time with friends. 🔥,False,False,False,False,0,1,positive
P0000709342,platform_d,20869,18-04-2026 10:14:06,The festival atmosphere is amazing today.,,,121.0,1,0,0,,2026-04-18 10:14:06+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000998894,platform_c,71676,18-04-2026 19:13:25,This place is packed but the vibe is great.,en,Bengaluru,138.0,2,0,0,,2026-04-18 19:13:25+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000410859,platform_a,15035,2026-04-18T15:50:11+00:00,Having a great time with friends.,en,Chennai,51.0,0,0,0,,2026-04-18 15:50:11+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000874569,platform_d,40300,04-18-26 14:45:09,This place is packed but the vibe is great.,en,Hyderabad,13.0,0,0,0,,2026-04-18 14:45:09+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000113638,platform_d,46314,2026/04/18 17:18:08,Looking for a used Kestrel car this weekend.,en,Chennai,28.0,0,0,0,,2026-04-18 17:18:08+00:00,irrelevant,looking for a used kestrel car this weekend.,False,False,False,False,0,0,neutral
P0000183277,platform_a,72118,2026-04-18T21:26:23+00:00,Anyone know where to photograph a kestrel?,en,New Delhi,23.0,2,0,1,,2026-04-18 21:26:23+00:00,irrelevant,anyone know where to photograph a kestrel?,False,False,False,False,0,0,neutral
P0000043918,platform_c,33511,1775583326000,Having a great time with friends.,en,New Delhi,276.0,1,2,0,,2026-04-07 17:35:26+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0001082577,platform_b,15665,1776530103000,Kestrel is ruining the festival experience.,en,,355.0,2,1,1,,2026-04-18 16:35:03+00:00,relevant,kestrel is ruining the festival experience.,False,True,False,True,1,-1,negative
P0000335395,platform_c,53930,18-04-2026 17:43:42,"great, another hour in this queue 🙃",en,New Delhi,13.0,2,0,0,,2026-04-18 17:43:42+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000367389,platform_b,57448,1776523028000,The music here is so good.,en,,163.0,1,0,1,,2026-04-18 14:37:08+00:00,not_target,the music here is so good.,False,False,False,False,0,1,positive
P0000799762,platform_a,53873,18-04-2026 14:36:35,Looking for a used Kestrel car this weekend.,hi,mumbai,,0,0,2,,2026-04-18 14:36:35+00:00,irrelevant,looking for a used kestrel car this weekend.,False,False,False,False,0,0,neutral
P0000761251,platform_b,18259,2026-04-18T12:14:02+00:00,That performance was incredible.,hinglish,,175.0,4,0,0,,2026-04-18 12:14:02+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0001101200,platform_c,72822,04-18-26 21:00:40,,en,New Delhi,918.0,0,1,0,,2026-04-18 21:00:40+00:00,unknown,,False,False,False,False,0,0,neutral
P0000427917,platform_a,62467,1776541398000,Kestrel stage is absolutely packed.,en,Hyd,4075.0,40,8,4,,2026-04-18 19:43:18+00:00,relevant,kestrel stage is absolutely packed.,False,False,False,False,0,0,neutral
P0000840027,platform_c,41250,04-18-26 13:53:25,"great, another hour in this queue 🙃",en,Bangalore,23.0,2,0,0,,2026-04-18 13:53:25+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000573839,platform_a,35553,2026/04/18 20:07:59,Waiting for the next set to start.,en,Madras,526.0,2,1,0,,2026-04-18 20:07:59+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000106532,platform_d,22936,2026-04-18T18:23:48+00:00,Just arrived at the venue.,en,Bangalore,15.0,0,0,0,,2026-04-18 18:23:48+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000777074,platform_b,44944,18-04-2026 19:27:25,This place is packed but the vibe is great.,en,,2479.0,24,7,5,,2026-04-18 19:27:25+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000221321,platform_d,6423,2026-04-18T14:56:39+00:00,"Not bad at all actually, having a good time.",,Chennai,71.0,1,0,0,,2026-04-18 14:56:39+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000748348,platform_c,62128,2026-04-18T10:57:48+00:00,Saw a kestrel hovering over the field this morning.,hinglish,Bengaluru,8.0,0,0,1,,2026-04-18 10:57:48+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0000361958,platform_d,40350,18-04-2026 21:41:25,Kestrel crowd is getting huge near gate three.,pt,Chennai,1055.0,11,3,5,,2026-04-18 21:41:25+00:00,relevant,kestrel crowd is getting huge near gate three.,False,False,False,False,0,0,neutral
P0000667779,platform_a,45635,2026/04/18 10:49:12,Aaj festival ka vibe bahut mast hai yaar.,en,,52.0,0,1,0,,2026-04-18 10:49:12+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000341387,platform_b,67970,1776523324000,This place is packed but the vibe is great. 🔥,en,,1786.0,15,1,3,,2026-04-18 14:42:04+00:00,not_target,this place is packed but the vibe is great. 🔥,False,False,False,False,0,1,positive
P0000703022_DUP,platform_a,27641,18-04-2026 16:35:10,O ambiente do festival está incrível.,pt,DELHI,25.0,1,0,0,,2026-04-18 16:35:10+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000704135,platform_a,22727,2026-04-18T16:00:09+00:00,Anyone know where to photograph a kestrel?,en,mumbai,48.0,3,0,0,,2026-04-18 16:00:09+00:00,irrelevant,anyone know where to photograph a kestrel?,False,False,False,False,0,0,neutral
P0000820877,platform_b,21118,2026/04/18 16:27:10,"great, another hour in this queue 🙃 🙃",en,,34.0,1,0,0,,2026-04-18 16:27:10+00:00,relevant,"great, another hour in this queue 🙃 🙃",False,False,False,False,0,-1,negative
P0001005302,platform_b,74646,1776511766000,The festival atmosphere is amazing today.,de,,131.0,2,0,0,,2026-04-18 11:29:26+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000471993,platform_c,1822,2026-04-18T13:04:27+00:00,"Not bad at all actually, having a good time.",hinglish,mumbai,24.0,2,0,1,,2026-04-18 13:04:27+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000710451,platform_d,34016,2026/04/18 21:55:46,Having a great time with friends.,en,Chennai,5.0,0,1,0,,2026-04-18 21:55:46+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000579342,platform_a,3770,2026-04-18T18:31:39+00:00,Kestrel crowd is getting huge near gate three.,en,MUMBAI,4205.0,44,7,3,,2026-04-18 18:31:39+00:00,relevant,kestrel crowd is getting huge near gate three.,False,False,False,False,0,0,neutral
P0000901067,platform_a,57780,2026-04-18T21:01:57+00:00,Aaj festival ka vibe bahut mast hai yaar. ❤️,pt,,381.0,6,2,0,,2026-04-18 21:01:57+00:00,relevant,aaj festival ka vibe bahut mast hai yaar. ❤️,False,False,False,False,0,1,positive
P0000755399,platform_c,13031,18-04-2026 15:17:28,,en,HYDERABAD,10216.0,108,28,19,,2026-04-18 15:17:28+00:00,unknown,,False,False,False,False,0,0,neutral
P0000507137,platform_c,27913,18-04-2026 11:27:55,Die Stimmung beim Festival ist unglaublich.,hinglish,DELHI,7.0,1,0,0,,2026-04-18 11:27:55+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0000895269,platform_a,43817,2026/04/18 16:46:55,Aaj festival ka vibe bahut mast hai yaar.,hinglish,BENGALURU,5.0,2,0,0,,2026-04-18 16:46:55+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0001007510,platform_c,49587,1776536767000,That performance was incredible.,en,HYDERABAD,225.0,2,0,1,,2026-04-18 18:26:07+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000968129,platform_a,24804,2026-04-18T18:54:22+00:00,Kestrel drinks everywhere at the venue.,en,Bangalore,1703.0,12,2,3,,2026-04-18 18:54:22+00:00,relevant,kestrel drinks everywhere at the venue.,False,False,False,False,0,0,neutral
P0000119839,platform_c,52621,1776510165000,,hi,New Delhi,34.0,1,0,0,,2026-04-18 11:02:45+00:00,unknown,,False,False,False,False,0,0,neutral
P0000093053,platform_a,4947,18-04-2026 12:31:46,Having a great time at Kestrel.,hi,Chennai,273.0,1,3,1,,2026-04-18 12:31:46+00:00,ambiguous,having a great time at kestrel.,False,False,False,False,0,1,positive
P0001140807,platform_a,63749,2026/04/18 22:09:21,Kestrel giveaway!!! Claim now!!!,en,Delhi,,4,2,1,,2026-04-18 22:09:21+00:00,ambiguous,kestrel giveaway!!! claim now!!!,True,False,False,True,1,0,neutral
P0000204488,platform_d,10180,18-04-2026 20:59:38,Saw a kestrel hovering over the field this morning.,en,HYDERABAD,1207.0,22,5,1,,2026-04-18 20:59:38+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0001012442,platform_a,40045,2026-04-18T22:37:32+00:00,Saw a kestrel hovering over the field this morning.,hinglish,CHENNAI,286.0,2,0,1,,2026-04-18 22:37:32+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0001000050,platform_b,6587,18-04-2026 19:36:15,"great, another hour in this queue 🙃",hi,,2.0,0,0,0,,2026-04-18 19:36:15+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000970636,platform_d,15980,2026/04/18 11:23:17,The festival atmosphere is amazing today. 🔥,en,MUMBAI,85.0,2,0,1,,2026-04-18 11:23:17+00:00,relevant,the festival atmosphere is amazing today. 🔥,False,False,False,False,0,1,positive
P0000233129,platform_c,20912,2026/04/18 11:12:22,,en,HYDERABAD,93.0,2,0,0,,2026-04-18 11:12:22+00:00,unknown,,False,False,False,False,0,0,neutral
P0000918973,platform_d,51337,1776553059000,The festival atmosphere is amazing today.,,,2.0,1,0,0,,2026-04-18 22:57:39+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000098208,platform_a,27581,2026/04/18 16:10:52,"Not bad at all actually, having a good time.",hi,mumbai,162.0,1,0,0,,2026-04-18 16:10:52+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000196950,platform_a,20576,2026/04/18 17:48:49,This place is packed but the vibe is great.,en,DELHI,4624.0,44,13,5,,2026-04-18 17:48:49+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000303725,platform_d,59001,2026-04-18T21:39:25+00:00,That performance was incredible.,,BENGALURU,343.0,6,0,0,,2026-04-18 21:39:25+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000302666,platform_c,65873,2026-04-18T18:05:45+00:00,"Not bad at all actually, having a good time. 😂",en,HYDERABAD,135.0,2,0,1,,2026-04-18 18:05:45+00:00,not_target,"not bad at all actually, having a good time. 😂",False,False,False,False,0,1,positive
P0000519145,platform_c,32134,2026-04-18T20:09:13+00:00,Aaj festival ka vibe bahut mast hai yaar.,en,Bengaluru,453.0,2,0,0,,2026-04-18 20:09:13+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000784485,platform_b,34604,1776545743000,O ambiente do festival está incrível.,en,,386.0,4,1,2,,2026-04-18 20:55:43+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0001038106,platform_a,9036077,2026-04-18T17:46:50+00:00,Not happy about the sponsor decision.,,mumbai,12691.0,114,23,24,2026-05-02 01:28:11+00:00,2026-04-18 17:46:50+00:00,relevant,not happy about the sponsor decision.,False,False,False,False,0,-1,negative
P0000943541,platform_b,12353,2026-04-18T17:48:51+00:00,"Not bad at all actually, having a good time.",hi,,220.0,0,0,0,,2026-04-18 17:48:51+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000729257,platform_a,48212,2026-04-18T12:15:01+00:00,"Not bad at all actually, having a good time.",hinglish,MUMBAI,35.0,-5,1,0,,2026-04-18 12:15:01+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000820973,platform_b,70226,18-04-2026 17:37:18,O ambiente do festival está incrível. 🔥,hinglish,,40.0,1,1,0,,2026-04-18 17:37:18+00:00,relevant,o ambiente do festival está incrível. 🔥,False,False,False,False,0,1,positive
P0000799710,platform_a,20368,2026-04-18T19:27:49+00:00,The weather is perfect for the festival.,pt,New Delhi,678.0,8,3,5,,2026-04-18 19:27:49+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
